ASA [m^2/cm^3],CellV [A^3],Df,Di,Dif,NASA [m^2/cm^3],POAV [cm^3/g],POAVF,PONAV [cm^3/g],PONAVF,density [g/cm^3],total_SA_volumetric,total_SA_gravimetric,total_POV_volumetric,total_POV_gravimetric,CH4DC
1383.85,8601.87,4.59437,8.96945,8.96945,0.0,0.3698300000000001,0.4316200000000001,0.0,0.0,1.16708,1383.85,1185.7370531583094,0.4316200000000001,0.3698300000000001,103.37283742785542
532.195,1647.5900000000001,3.90943,5.58364,5.58364,32.4726,0.196957,0.24424,0.0297402,0.03688,1.24007,564.6676,455.3513914537082,0.28112,0.2266972,46.23813606705304
1186.59,2221.45,5.16476,6.2571200000000005,6.2571200000000005,0.0,0.363417,0.38864,0.0,0.0,1.06941,1186.59,1109.5744382416472,0.38864,0.363417,61.09528111249392
0.0,1054.1099999999997,2.68633,3.96403,3.95412,46.5604,0.0,0.0,0.0554471,0.0899799999999999,1.62281,46.56039999999996,28.69122078370242,0.0899799999999999,0.05544709999999997,46.461808481303976
1835.15,4810.78,5.36307,6.791710000000001,6.77355,0.0,0.554094,0.5333600000000001,0.0,0.0,0.962581,1835.15,1906.4889084658853,0.5333600000000001,0.554094,102.24229023258668
1894.57,1381.2799999999997,4.38387,4.92643,4.92643,0.0,0.336016,0.52998,0.0,0.0,1.57725,1894.5700000000002,1201.1856078617848,0.52998,0.336016,143.30662003659228
1907.46,1382.79,4.38082,4.93313,4.93313,0.0,0.334859,0.52758,0.0,0.0,1.57553,1907.46,1210.6783114253617,0.52758,0.334859,143.5775681851607
1125.09,6099.96,6.25675,7.523280000000001,7.49475,0.0,0.37371,0.37706,0.0,0.0,1.00896,1125.09,1115.0987155090386,0.37706,0.37371,71.48375353655625
1396.49,1635.7799999999997,5.400469999999999,5.7095400000000005,5.7095400000000005,0.0,0.470355,0.4671400000000001,0.0,0.0,0.993165,1396.49,1406.100698272694,0.4671400000000001,0.470355,72.3591810647831
0.0,1650.92,2.72561,4.35216,4.31622,311.204,0.0,0.0,0.1273359999999999,0.2232,1.75285,311.20399999999995,177.54171777391116,0.2232,0.1273359999999999,83.32503738542954
0.0,1650.4899999999998,2.74007,4.36117,4.30735,374.402,0.0,0.0,0.138961,0.24363999999999997,1.7533,374.40199999999993,213.54132207836653,0.24364,0.13896100000000003,83.01708767798767
1410.13,6278.19,6.142930000000001,6.51956,6.5176300000000005,0.0,0.350354,0.4387800000000001,0.0,0.0,1.25239,1410.13,1125.9511813412755,0.4387800000000001,0.350354,79.35605035469844
0.0,1945.1500000000005,2.65055,4.30951,3.86026,90.4569,0.0,0.0,0.0532507,0.10804,2.0289,90.45690000000013,44.58420819163098,0.10803999999999997,0.053250699999999984,1.8959624455158632
0.0,1296.9000000000005,2.96698,4.73791,4.59269,236.576,0.0,0.0,0.0889126,0.15802,1.77725,236.57600000000002,133.1135180756787,0.15802,0.08891260000000001,37.40936373029052
0.0,1245.4000000000005,2.9425,5.84732,5.84732,461.805,0.0,0.0,0.135272,0.25256,1.86705,461.80499999999995,247.3447417048285,0.25256,0.135272,13.402136565197878
0.0,1236.6999999999998,2.93376,5.75047,5.6386,440.395,0.0,0.0,0.1290069999999999,0.24622,1.90857,440.395,230.7460559476467,0.24622,0.12900699999999987,12.80798173707764
1218.85,2254.56,4.03435,5.55494,5.3365800000000005,0.0,0.32989,0.43318,0.0,0.0,1.3131,1218.85,928.2232884014926,0.43318,0.32989,75.57448820841758
1133.52,948.2979999999998,3.93087,5.333069999999999,5.333069999999999,0.0,0.405873,0.4694399999999999,0.0,0.0,1.15662,1133.52,980.0280126575713,0.4694399999999999,0.405873,103.85110883557329
0.0,2236.0099999999998,3.24332,4.43636,4.39078,143.907,0.0,0.0,0.0910291,0.17714,1.94597,143.90700000000004,73.95129421316881,0.17714,0.09102909999999997,75.19249267912562
1461.97,9337.56,5.08903,7.68734,7.68734,0.0,0.382154,0.4169600000000001,0.0,0.0,1.0910799999999998,1461.97,1339.9292444183743,0.4169600000000001,0.382154,58.61572625980293
1838.86,12653.2,4.52002,13.355429999999998,13.282429999999998,0.0,0.598016,0.5849,0.0,0.0,0.978068,1838.86,1880.0942265772933,0.5849,0.598016,160.40439533746633
1815.08,6364.11,4.52582,13.6466,13.6466,0.0,0.616761,0.5979,0.0,0.0,0.969419,1815.08,1872.337967380462,0.5979,0.616761,162.5712838925003
1665.7,2446.14,4.334219999999999,5.77585,5.56399,0.0,0.40733,0.4855800000000001,0.0,0.0,1.19211,1665.7,1397.2703861220862,0.4855800000000001,0.40733,74.07919129999506
2029.6400000000003,5433.79,5.76215,9.5163,9.5163,0.0,0.679886,0.57886,0.0,0.0,0.8514069999999999,2029.64,2383.865765726616,0.57886,0.679886,152.0980533151219
1403.78,14502.3,8.118030000000001,12.26016,12.26013,0.0,0.574554,0.4855399999999999,0.0,0.0,0.845073,1403.78,1661.1346002061362,0.4855399999999999,0.574554,118.500995590405
0.0,1682.9800000000005,3.5866800000000003,4.70786,4.69647,486.691,0.0,0.0,0.217347,0.27588,1.26931,486.6909999999999,383.42957985046996,0.27588,0.217347,18.55661319875476
0.0,2791.62,3.53615,5.3226700000000005,5.3226700000000005,250.158,0.0,0.0,0.0733101,0.12292,1.67671,250.15800000000013,149.19574643200065,0.12292,0.07331009999999999,38.82172434801168
0.0,2770.5099999999998,3.5623400000000003,5.3333,5.2261,251.151,0.0,0.0,0.0721909999999999,0.12228,1.6938400000000002,251.15099999999995,148.27315448920797,0.12227999999999997,0.0721909999999999,39.12853353883024
0.0,2717.8299999999995,3.4170300000000005,5.26465,5.25331,213.225,0.0,0.0,0.054684,0.09458,1.72957,213.22500000000002,123.28208745526342,0.09458,0.05468400000000001,39.70455384864707
0.0,2682.7400000000002,3.4014900000000003,5.25291,5.01155,209.522,0.0,0.0,0.0475912,0.08506,1.7873,209.52200000000016,117.22822133945056,0.08505999999999997,0.0475912,40.94602094491854
0.0,2658.48,3.4067300000000005,5.23285,4.67793,210.303,0.0,0.0,0.0522523,0.09592,1.83571,210.303,114.56221298571108,0.09592,0.05225230000000003,43.158412262953576
0.0,2140.45,3.68888,4.94918,4.9371100000000006,478.339,0.0,0.0,0.152355,0.22164,1.45476,478.33900000000006,328.8095630894443,0.22164,0.152355,12.444136642508568
902.329,1680.92,3.81053,4.41097,4.41097,0.0,0.285322,0.35364,0.0,0.0,1.23944,902.329,728.0134576905698,0.35364,0.285322,55.656543145929874
956.541,1808.37,3.99123,5.3551,5.35111,0.0,0.208658,0.3739,0.0,0.0,1.7919200000000002,956.541,533.8078708870931,0.3739,0.208658,62.21367531901864
0.0,5724.56,3.0886199999999997,4.81709,4.81396,581.249,0.0,0.0,0.207965,0.25872,1.24405,581.249,467.2231823479764,0.25872,0.207965,55.38719308286457
1089.04,3920.07,4.86322,7.46108,7.46108,0.0,0.247659,0.3245,0.0,0.0,1.31027,1089.04,831.1569371198303,0.3245,0.247659,67.28231093590914
0.0,1023.5699999999997,2.91188,4.5761,4.550669999999999,270.717,0.0,0.0,0.141628,0.2661,1.87887,270.7170000000001,144.08500854236854,0.2661,0.14162800000000003,37.554916092418935
0.0,1018.29,2.8928000000000003,4.54871,4.54871,261.084,0.0,0.0,0.1380279999999999,0.26068,1.8886,261.08399999999995,138.24208408344805,0.26068,0.1380279999999999,37.2658704010841
2177.7,2823.6100000000006,4.65771,6.51326,6.51326,0.0,0.323053,0.5586800000000001,0.0,0.0,1.72938,2177.7,1259.2374145647573,0.5586800000000001,0.323053,146.81643810465897
2125.69,16826.8,7.78405,8.80758,8.80758,0.0,0.8710300000000001,0.6217600000000001,0.0,0.0,0.7138220000000001,2125.69,2977.899252194525,0.6217600000000001,0.8710300000000001,182.5312453592776
1268.86,3571.25,9.74979,10.7374,10.73708,0.0,0.484191,0.5042399999999999,0.0,0.0,1.04141,1268.86,1218.4058151928634,0.5042399999999999,0.484191,135.6989730920427
1101.46,7060.41,5.65707,6.257219999999999,6.08568,0.0,0.268863,0.3334,0.0,0.0,1.24004,1101.46,888.2455404664364,0.3334,0.268863,46.71941638393736
984.015,2665.5499999999997,4.50209,5.47717,5.387169999999999,0.0,0.2707469999999999,0.3196,0.0,0.0,1.18044,984.015,833.6001829826167,0.3196,0.2707469999999999,58.83115265794838
1545.72,8351.44,9.8382,11.10741,11.10741,0.0,0.636099,0.5428000000000001,0.0,0.0,0.8533259999999999,1545.72,1811.4061917719607,0.5428000000000001,0.636099,159.0101286533391
0.0,2533.2700000000004,3.33834,4.2048,4.2048,132.352,0.0,0.0,0.11254,0.1422,1.26356,132.35199999999998,104.74532273892817,0.1422,0.11253999999999997,11.240963626924227
0.0,1864.5900000000001,2.92525,4.5902,4.4978,226.065,0.0,0.0,0.127151,0.149,1.17183,226.06499999999994,192.91620798238648,0.149,0.12715100000000001,48.64742649921229
1704.8599999999997,3235.0000000000005,9.55664,10.88215,10.87435,0.0,0.936129,0.6322800000000001,0.0,0.0,0.67542,1704.86,2524.14793757958,0.6322800000000001,0.936129,169.39323489105394
1712.4100000000003,3164.58,8.878810000000001,10.07574,10.05297,0.0,0.895069,0.618,0.0,0.0,0.69045,1712.41,2480.136143095083,0.618,0.895069,170.03202204118338
1238.69,3564.94,4.9327000000000005,5.99775,5.977580000000001,0.0,0.404959,0.41334,0.0,0.0,1.0207,1238.69,1213.5691192318998,0.41334,0.404959,98.99789734435714
1224.72,3564.94,4.9389,5.99664,5.9821,0.0,0.404763,0.4131399999999999,0.0,0.0,1.0207,1224.72,1199.8824336239834,0.4131399999999999,0.404763,98.79538254422457
1698.18,2086.9000000000005,4.58023,6.05079,5.976780000000001,0.0,0.500987,0.4591400000000001,0.0,0.0,0.91647,1698.18,1852.9575436184489,0.4591400000000001,0.500987,73.5348821376737
1430.73,2535.46,8.827639999999999,9.88279,9.86175,0.0,0.6855789999999999,0.51978,0.0,0.0,0.758162,1430.73,1887.103283994713,0.51978,0.6855789999999999,137.8399141257885
375.5179999999999,11570.2,5.67624,6.11585,6.11584,13.676699999999997,0.064658,0.10042000000000001,0.0019831400000000013,0.0030799999999999994,1.55309,389.1947,250.59378400479045,0.10349999999999998,0.06664113999999988,46.12466674955686
771.948,3446.67,5.88092,6.702960000000001,6.702960000000001,0.0,0.23639,0.2682,0.0,0.0,1.13456,771.948,680.3941616133126,0.2682,0.23639,35.60528423926189
0.0,4403.77,2.89601,4.54729,4.5316,79.3627,0.0,0.0,0.0469511,0.0778399999999999,1.6579000000000002,79.36270000000002,47.869413112974144,0.07783999999999991,0.04695110000000002,41.97404436186351
839.555,3645.87,6.3959,7.14805,7.14805,0.0,0.268003,0.28562,0.0,0.0,1.0657299999999998,839.555,787.7745770504722,0.28562,0.268003,52.88408838713358
452.027,12002.1,5.74769,6.3068,6.3068,19.2911,0.08726769999999989,0.12609999999999996,0.0099517,0.014380000000000004,1.4449800000000002,471.3181000000001,326.17621005135015,0.14048,0.0972193999999999,53.91522746001264
441.266,11858.5,5.77613,6.24449,6.24449,20.9482,0.0814337,0.11946000000000001,0.004253699999999992,0.0062399999999999956,1.46696,462.2142,315.0830288487757,0.12569999999999998,0.08568739999999997,50.60351602736613
439.773,11774.7,5.6765300000000005,6.182930000000001,6.182930000000001,12.972199999999987,0.07885939999999997,0.11709999999999998,0.0,0.0,1.48492,452.74519999999995,304.89534789752975,0.11709999999999995,0.07885940000000002,50.99269759682952
439.285,11816.4,5.76844,6.21252,6.21251,26.3579,0.07936080000000001,0.11852000000000001,0.00624065,0.009320000000000002,1.49343,465.64290000000005,311.79425885377964,0.12784,0.08560144999999997,46.71416846990467
425.432,11687.9,5.71241,6.1695,6.1695,16.941900000000004,0.0731677999999999,0.11074,0.003237509999999999,0.004900000000000002,1.51351,442.37389999999994,292.2834338722572,0.11564000000000005,0.07640530999999989,44.2453532700479
298.197,11017.6,5.68051,6.0496300000000005,6.0496300000000005,21.067800000000005,0.050780800000000015,0.08217999999999992,0.007822879999999997,0.01265999999999999,1.6183299999999998,319.26480000000004,197.28040634481226,0.09483999999999998,0.05860367999999999,42.40044555531
384.866,11552.9,5.6432,6.09339,6.09339,15.618099999999998,0.06981670000000001,0.10802,0.006515020000000003,0.010079999999999992,1.54719,400.4841,258.8461016423322,0.11810000000000001,0.07633171999999988,44.32873446205578
0.0,6573.04,2.49428,4.84375,4.83711,323.249,0.0,0.0,0.15638,0.17242,1.10257,323.249,293.17775742129754,0.17242,0.15638,8.646523970905633
0.0,1824.8199999999997,2.85433,4.75314,4.752669999999999,628.556,0.0,0.0,0.201788,0.259,1.2835299999999998,628.556,489.7088498126261,0.259,0.201788,44.21898971987489
0.0,4017.76,3.21821,4.985469999999999,4.97786,270.958,0.0,0.0,0.0980072,0.12884,1.3146,270.95799999999986,206.1144074243116,0.12884,0.09800720000000002,31.18816001281911
0.0,4048.08,3.2997300000000003,5.15935,5.1188,298.886,0.0,0.0,0.108128,0.1410799999999999,1.30475,298.8860000000002,229.07530178195054,0.1410799999999999,0.108128,34.959919839519024
582.911,4594.51,4.92206,5.7786800000000005,5.7786800000000005,0.0,0.134293,0.17932,0.0,0.0,1.33529,582.911,436.5426236997206,0.17932,0.134293,25.42192388675459
0.0,1392.4000000000005,3.69982,5.70252,5.70252,596.735,0.0,0.0,0.166459,0.22999999999999998,1.38172,596.735,431.8783834640882,0.23,0.166459,37.525025027861005
0.0,2295.01,3.52165,5.21862,5.21802,428.035,0.0,0.0,0.125935,0.16924,1.34387,428.03499999999997,318.50923080357484,0.16924,0.12593500000000002,26.249896314486875
493.47,2280.1900000000005,3.78569,5.2609200000000005,5.21082,0.0,0.134159,0.18272,0.0,0.0,1.36197,493.47,362.32075596378786,0.18272,0.134159,27.885960481188377
0.0,6020.47,3.28084,4.76281,4.75472,214.196,0.0,0.0,0.0793653,0.11276,1.42077,214.19600000000003,150.76050310746984,0.11276,0.07936529999999997,60.26242934096528
0.0,12148.7,2.75421,7.7548,7.7548,644.067,0.0,0.0,0.2009369999999999,0.20217999999999997,1.00618,644.067,640.1111133196844,0.20218,0.2009369999999999,39.21906602264239
0.0,3096.4399999999996,3.46938,4.18455,4.126,217.183,0.0,0.0,0.1484059999999999,0.1824599999999999,1.22946,217.183,176.64909797797407,0.1824599999999999,0.14840599999999987,65.27687193379793
1115.21,3264.3699999999994,5.56749,6.68967,6.68967,0.0,0.309474,0.33952,0.0,0.0,1.09709,1115.21,1016.5164207129768,0.33952,0.309474,67.79127981059828
536.183,2198.3900000000003,4.85131,5.995019999999999,5.995019999999999,0.0,0.0927685,0.18186,0.0,0.0,1.96036,536.183,273.5125181089188,0.18186,0.09276850000000003,28.411927070647202
457.207,529.0829999999987,4.004569999999999,4.6355900000000005,4.6355900000000005,0.0,0.190154,0.24238,0.0,0.0,1.27465,457.207,358.6921900129447,0.24237999999999998,0.190154,22.279684794527697
0.0,1659.0900000000001,2.8943700000000003,4.29213,4.27689,107.228,0.0,0.0,0.0444113,0.0872,1.96346,107.22800000000007,54.61175679667531,0.0872,0.04441129999999999,23.253168007253194
700.238,1064.6899999999996,4.28306,5.184880000000001,5.184880000000001,0.0,0.149478,0.2722,0.0,0.0,1.821,700.238,384.5348709500274,0.2722,0.14947800000000003,14.985904298850528
1108.7,9230.83,9.26028,10.75813,10.75813,0.0,0.409147,0.41648,0.0,0.0,1.0179200000000002,1108.7,1089.1818610499845,0.41648,0.409147,106.46148883331992
1147.0,9421.61,9.75442,11.1144,11.1107,0.0,0.435686,0.4296,0.0,0.0,0.986032,1147.0,1163.2482515780423,0.4296,0.435686,109.48912044025774
584.937,1576.92,4.28533,4.71676,4.60921,0.0,0.2302969999999999,0.30032,0.0,0.0,1.3040500000000002,584.937,448.55411985736737,0.30032,0.2302969999999999,21.390073779738415
0.0,565.9120000000003,3.14835,3.80785,3.79792,4.897699999999986,0.0,0.0,0.0498502,0.09872,1.98033,4.897699999999986,2.4731736629753414,0.09871999999999997,0.04985020000000001,69.6364817378924
1374.38,1440.58,6.26734,6.55615,6.55615,0.0,0.443508,0.4664,0.0,0.0,1.05162,1374.38,1306.916947186246,0.4664,0.443508,100.33769734257332
1383.45,1440.58,6.27139,6.55346,6.55346,0.0,0.440046,0.4627600000000001,0.0,0.0,1.05162,1383.45,1315.5417356079192,0.4627600000000001,0.440046,100.01529989521296
1493.72,1486.1500000000005,6.55778,6.895910000000001,6.895910000000001,0.0,0.439698,0.4581199999999999,0.0,0.0,1.0419,1493.72,1433.6500623860254,0.4581199999999999,0.439698,124.54663402785243
1505.76,1486.1500000000005,6.55778,6.895910000000001,6.89518,0.0,0.440466,0.4589200000000001,0.0,0.0,1.0419,1505.76,1445.2058738842495,0.4589200000000001,0.440466,124.15950076842238
1561.53,2229.33,4.19114,6.49396,6.49396,0.0,0.3989999999999999,0.5157,0.0,0.0,1.29248,1561.53,1208.1656969546914,0.5157,0.3989999999999999,121.84059012563009
304.7900000000001,528.4480000000003,4.07504,4.23793,4.23793,0.0,0.10563600000000001,0.22002,0.0,0.0,2.08281,304.7900000000002,146.33595959304978,0.22002,0.10563600000000001,9.510909606712318
291.3159999999999,528.3090000000002,4.07273,4.23621,4.23621,0.0,0.10544500000000001,0.21968,0.0,0.0,2.08336,291.3159999999999,139.8298901774059,0.21968,0.10544500000000001,11.587840999201447
303.94899999999996,531.6359999999995,4.08852,4.253019999999999,4.253019999999999,0.0,0.10593499999999989,0.21932,0.0,0.0,2.07032,303.94899999999996,146.81257003748215,0.21932,0.10593499999999989,12.816847988017145
296.61400000000003,528.6670000000004,4.07761,4.23963,4.23963,0.0,0.105075,0.2187599999999999,0.0,0.0,2.08195,296.6139999999999,142.46931962823317,0.2187599999999999,0.10507500000000003,11.799212354115653
290.453,528.7730000000001,4.07961,4.238980000000001,4.238980000000001,0.0,0.106076,0.2208,0.0,0.0,2.08153,290.453,139.53822428694275,0.2208,0.106076,9.270015073341952
0.0,2607.12,3.13863,4.541440000000001,4.541440000000001,256.216,0.0,0.0,0.102792,0.1295,1.25983,256.216,203.37347102386832,0.1295,0.102792,40.035742877679205
795.669,789.9229999999998,4.01347,4.56554,4.56554,0.0,0.199856,0.30416,0.0,0.0,1.5219,795.669,522.8129312044155,0.30416,0.199856,49.7056025731038
295.9920000000001,5528.53,3.99297,5.2767800000000005,4.8647100000000005,437.239,0.101322,0.10266,0.1787389999999999,0.1811,1.01321,733.2310000000001,723.6713020992688,0.28376,0.280061,41.08646769561254
867.17,5511.92,4.93668,5.48228,5.47166,0.0,0.263599,0.3123599999999999,0.0,0.0,1.18498,867.17,731.8013806140189,0.3123599999999999,0.263599,34.26517756072125
966.463,5921.71,4.89759,5.65614,5.3467,0.0,0.297551,0.3312,0.0,0.0,1.11309,966.463,868.2703105768628,0.3312,0.297551,51.12232631595168
849.302,3069.58,4.51467,5.44142,5.32983,0.0,0.1651669999999999,0.30032,0.0,0.0,1.81828,849.302,467.0908770926369,0.30032,0.1651669999999999,35.772763817777964
0.0,2642.32,2.70328,4.19485,3.77354,22.1687,0.0,0.0,0.014892599999999999,0.02658,1.78477,22.16870000000017,12.421040246082157,0.026579999999999993,0.014892599999999978,36.25963082311853
0.0,4152.97,3.33344,6.00977,6.00977,571.896,0.0,0.0,0.183138,0.22449999999999998,1.22585,571.896,466.53016274421816,0.2245,0.183138,56.43423463316815
0.0,6369.36,3.2572400000000004,4.501580000000001,4.48514,445.697,0.0,0.0,0.164231,0.23853999999999997,1.45246,445.697,306.8566432122054,0.23854,0.164231,59.33325443407878
1563.65,3024.67,4.88169,5.99991,5.99991,0.0,0.430533,0.4755800000000001,0.0,0.0,1.10463,1563.65,1415.5418556439713,0.4755800000000001,0.430533,110.10587168652374
0.0,2689.79,3.3276,4.77676,4.59302,369.888,0.0,0.0,0.140926,0.2087,1.48092,369.88800000000003,249.76906247467787,0.2087,0.14092599999999997,49.01367714167336
1944.1100000000001,10867.6,6.29785,12.92538,12.92538,0.0,0.644836,0.5791400000000001,0.0,0.0,0.898119,1944.11,2164.6463330583138,0.5791400000000001,0.644836,163.20770311599
683.48,1831.0500000000002,4.2022900000000005,5.165830000000001,5.10629,0.0,0.214742,0.25044,0.0,0.0,1.16624,683.48,586.0543284401152,0.25044,0.214742,33.553253920624016
0.0,1152.7699999999995,3.23476,3.802680000000001,3.7954,2.0242800000000045,0.0,0.0,0.0,0.0,1.46145,2.024279999999976,1.3851175202710237,0.0,0.0,84.11453701301858
0.0,6266.02,3.00401,4.01973,3.79822,23.3176,0.0,0.0,0.0362598,0.04476,1.23442,23.317599999999857,18.889518964371973,0.04476000000000002,0.03625980000000001,73.04765429551215
0.0,6237.23,2.99403,4.02045,3.87478,23.043900000000008,0.0,0.0,0.0362545,0.04496,1.24012,23.043900000000008,18.581992065284112,0.04496,0.03625450000000002,69.4234107639575
0.0,6202.63,2.97037,4.02685,3.52026,24.597300000000004,0.0,0.0,0.0364061999999999,0.0454,1.24704,24.59730000000002,19.724547729022333,0.045399999999999996,0.03640619999999989,68.93255763116237
0.0,18327.8,2.99488,4.0976300000000005,3.84584,11.652600000000007,0.0,0.0,0.002511659999999992,0.0031800000000000023,1.2661,11.652600000000007,9.203538425084844,0.003180000000000016,0.0025116600000000266,62.39439697220651
1840.8,8665.45,7.13629,8.60576,8.60576,0.0,0.527455,0.5194,0.0,0.0,0.984728,1840.8,1869.3486932432104,0.5194,0.527455,144.68243556938262
263.149,3490.01,4.27166,5.34617,5.33175,67.1191,0.049755400000000005,0.1066,0.021685099999999995,0.04646,2.14248,330.2681,154.1522441282999,0.15306000000000003,0.0714404999999999,10.058818290675774
0.0,2924.14,3.27172,5.02045,4.77527,427.696,0.0,0.0,0.197363,0.21561999999999987,1.09251,427.696,391.4801695178992,0.2156199999999999,0.197363,25.776263471284224
2010.3200000000002,3515.02,7.37185,9.02635,9.02635,0.0,0.764497,0.65636,0.0,0.0,0.8585510000000001,2010.32,2341.5265953915373,0.65636,0.764497,148.43589640495756
0.0,1328.5100000000002,2.7626,4.20949,3.99865,56.86500000000001,0.0,0.0,0.0542415999999999,0.07314,1.34841,56.86500000000001,42.17189133868783,0.07313999999999998,0.05424159999999989,12.373552242409957
0.0,676.3490000000002,3.22631,4.22559,4.03111,97.7908,0.0,0.0,0.0924326,0.13968,1.51116,97.79079999999988,64.71240636332357,0.13968,0.09243259999999998,4.252575080993992
0.0,671.3769999999995,3.207,4.20642,4.1966,94.4207,0.0,0.0,0.0951688,0.14488,1.52235,94.42070000000001,62.02299077084774,0.14488,0.0951688,4.969770978758319
0.0,680.2250000000004,3.2593299999999994,4.2544900000000005,4.23074,106.663,0.0,0.0,0.0986194,0.14818,1.50254,106.6629999999999,70.98845954184253,0.14818,0.09861940000000002,4.212047386553039
0.0,687.9880000000003,3.28764,4.2737300000000005,4.25925,112.114,0.0,0.0,0.10090300000000002,0.1499,1.48559,112.11400000000015,75.46765931380799,0.1499,0.10090300000000002,4.902639964494512
0.0,684.2280000000001,3.25563,4.2762400000000005,4.26728,122.462,0.0,0.0,0.10486299999999998,0.15664,1.49375,122.46199999999988,81.98292887029288,0.15664,0.10486299999999998,4.350659696291373
368.035,3631.47,3.86794,5.11483,5.09963,62.3908,0.11291800000000002,0.16358,0.0385874,0.0559,1.44866,430.4258,297.11995913464864,0.21948,0.1515053999999999,53.922900341948754
0.0,2205.21,3.05463,4.24107,4.2209900000000005,218.955,0.0,0.0,0.0875577999999999,0.15008,1.71407,218.95500000000004,127.73982392784421,0.15008000000000002,0.08755779999999991,66.61620074117533
1342.71,1244.46,6.30914,7.547630000000001,7.547630000000001,0.0,0.423784,0.43088,0.0,0.0,1.01674,1342.71,1320.6031040383973,0.43088,0.423784,112.86244003253653
1953.2600000000002,4338.61,5.412669999999999,6.44764,6.44764,0.0,0.578774,0.53188,0.0,0.0,0.918977,1953.26,2125.472128246953,0.53188,0.578774,98.64259269965508
1596.54,2078.04,5.21845,6.19215,6.19129,0.0,0.528593,0.5071,0.0,0.0,0.959339,1596.54,1664.208376809449,0.5071,0.528593,99.95236737886135
1541.61,2975.7499999999995,5.729480000000001,7.70901,7.70901,0.0,0.472925,0.4752400000000001,0.0,0.0,1.0049,1541.61,1534.0929445715992,0.4752400000000001,0.472925,99.09808716987324
0.0,2610.99,2.89089,6.44441,6.44441,220.224,0.0,0.0,0.0774579,0.0933399999999999,1.20504,220.22400000000005,182.75243975303715,0.09333999999999992,0.07745789999999997,23.34432929876067
1337.49,3214.25,6.19226,7.116460000000001,7.11412,0.0,0.421388,0.4344400000000001,0.0,0.0,1.0309700000000002,1337.49,1297.312239929387,0.4344400000000001,0.421388,80.04268411228591
294.79599999999994,527.8860000000004,4.07519,4.2381,4.2381,0.0,0.105773,0.22054,0.0,0.0,2.08503,294.79599999999994,141.38693448055903,0.22054,0.105773,10.14304903668041
344.5880000000001,528.6140000000014,4.07782,4.23855,4.23855,0.0,0.105016,0.21866,0.0,0.0,2.08216,344.5880000000001,165.49544703577055,0.21866,0.105016,11.66072683867533
299.297,528.6679999999997,4.07806,4.24107,4.24107,0.0,0.105046,0.2187,0.0,0.0,2.08195,299.29700000000014,143.75801532217395,0.2187,0.10504599999999997,8.798268477370854
579.88,1073.2699999999995,3.82621,4.766380000000001,4.60043,0.0,0.10355900000000001,0.2274199999999999,0.0,0.0,2.19605,579.88,264.0559185810887,0.2274199999999999,0.10355900000000001,64.14076164758438
1899.6,3716.1,4.97088,6.11636,6.11301,0.0,0.481069,0.5495,0.0,0.0,1.14225,1899.6,1663.0334865397242,0.5495,0.481069,133.2398397653599
1994.5,1944.29,5.338080000000001,6.56785,6.556030000000001,0.0,0.5266839999999999,0.5749200000000001,0.0,0.0,1.09158,1994.5,1827.167958372268,0.5749200000000001,0.5266839999999999,136.73652095545668
0.0,6498.35,2.8905700000000003,5.82096,5.82096,523.011,0.0,0.0,0.232103,0.25058,1.07961,523.011,484.4443826937505,0.25058,0.232103,25.5313488116741
0.0,1139.6800000000003,2.95053,4.5580300000000005,4.54939,248.937,0.0,0.0,0.103176,0.15186,1.47185,248.93700000000013,169.13204470564256,0.15186,0.10317599999999999,22.48837586082533
0.0,2498.51,2.52093,4.25709,4.21292,25.021500000000003,0.0,0.0,0.0235607,0.03954,1.67822,25.02150000000006,14.909547020057062,0.03954000000000002,0.02356069999999999,31.706380740302976
1646.76,4359.66,5.00942,6.974589999999999,6.974589999999999,30.635099999999994,0.524575,0.4795200000000001,0.019012999999999995,0.01738,0.914112,1677.3951,1834.9995405377024,0.4969000000000001,0.543588,121.07658302548556
1616.31,3112.0600000000004,5.28876,7.04459,6.998060000000001,0.0,0.20802899999999996,0.4660800000000001,0.0,0.0,2.24046,1616.31,721.4188157789024,0.4660800000000001,0.208029,129.31997715005704
1161.65,5499.7,4.03946,6.0436,6.028490000000001,109.011,0.470791,0.35604,0.10647100000000001,0.08052,0.756259,1270.661,1680.1928968779214,0.4365600000000001,0.5772619999999999,119.3362300293695
1817.03,5115.43,5.998530000000001,6.38416,6.3841,0.0,0.605953,0.5257200000000001,0.0,0.0,0.8675919999999999,1817.03,2094.3369694510784,0.5257200000000001,0.605953,129.30201065419263
0.0,1780.6400000000003,3.43471,3.8316,3.8316,3.1204500000000053,0.0,0.0,0.0,0.0,1.99445,3.1204500000000053,1.564566672516321,0.0,0.0,46.83532703382044
1982.67,3948.87,5.54799,11.48015,11.48015,0.0,0.845507,0.6352,0.0,0.0,0.751265,1982.67,2639.1087033204003,0.6352,0.845507,148.7874474196468
2117.66,1701.83,4.51564,5.666440000000001,5.666440000000001,0.0,0.5709069999999999,0.5602199999999999,0.0,0.0,0.981281,2117.66,2158.056662668492,0.5602199999999999,0.5709069999999999,149.79067342500323
2159.3,3122.7799999999997,6.61562,10.91306,10.91306,0.0,0.910568,0.69916,0.0,0.0,0.767829,2159.3,2812.2146988457066,0.69916,0.910568,194.4264409031668
